epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,4.496935844421387,0.7671440972222222,0.9709,217.864554,253.937704,20.03636,39.594043,917.221,108.505,48.44733425989809,56.469051991261786,4.45555833865316,8.804671529641201,203.9657739698124,24.128651987464846
2,4.451537609100342,0.9634415064102564,0.9774,214.921264,250.795623,19.573719,39.05605,914.46,107.479,48.28023098370177,56.33910010943072,4.39706921940526,8.773608903170258,205.42564846145666,24.144241706568792
3,4.453603506088257,0.9697015224358975,0.969,217.504204,254.897785,20.440371,39.164619,914.343,107.455,48.83780150223586,57.234054322874584,4.589625226416582,8.793916868993923,205.30408662335026,24.127653001239256
4,4.461137771606445,0.9752938034188035,0.9752,213.981691,251.091764,19.13086,39.138517,911.598,107.467,47.965721292428434,56.284243360092965,4.288336514007955,8.773214144853974,204.34204157558122,24.089594516445832
5,4.4449522495269775,0.9761284722222222,0.9782,214.091981,251.29196,19.445321,38.934644,911.071,107.34,48.165192555844264,56.53423161671578,4.3746973889470535,8.7592940968361,204.96755619747194,24.148740857997495
6,4.523844480514526,0.977363782051282,0.9843,218.439138,258.122508,20.090353,39.810355,912.851,109.095,48.28617317436065,57.058218758802695,4.440991083255584,8.80011573595742,201.78655652993967,24.11555049469603
7,4.445307731628418,0.9797676282051282,0.9892,214.658691,252.25204,19.616911,38.990306,910.712,107.29,48.28882587198651,56.74568673957569,4.4129478057110525,8.771115151957535,204.87040605091818,24.13556191771165
8,4.447092771530151,0.9808360042735043,0.9897,214.495667,251.40585,19.559933,38.979948,909.559,107.228,48.23278443237795,56.53262994859819,4.398364056000981,8.765265309854964,204.5289016282518,24.111932336213684
9,4.446270704269409,0.9808860844017094,0.9841,213.819582,251.004545,19.310436,39.001628,910.78,107.24,48.089645507792774,56.45282568130182,4.343063498463484,8.771761908817147,204.8413289648443,24.1190892621598
10,4.448640823364258,0.9820379273504274,0.9882,226.246857,255.448199,26.002962,39.118902,909.739,107.282,50.85752390072754,57.42162812029829,5.845147547860566,8.793450303865297,204.4981908231502,24.11568033017074
11,4.502423048019409,0.982688969017094,0.9835,226.548798,255.012714,25.520109,39.565708,911.114,108.477,50.3170838421453,56.638994443709294,5.668083324872405,8.787647801644214,202.3608155614773,24.093026986373133
12,4.447422981262207,0.9828058226495726,0.9858,214.613525,250.230805,19.431581,38.982059,907.913,107.167,48.25570356231134,56.26422448556555,4.369177629802415,8.765089168320268,204.14361391421522,24.096426279109014
13,4.444996356964111,0.9841913728632479,0.9914,216.859308,254.468464,20.399521,39.035334,908.517,107.103,48.787285879377585,57.24829528854765,4.589322321499645,8.781859615889708,204.39094366783874,24.095182852557002
14,4.4497504234313965,0.9839576655982906,0.9905,214.673035,250.568573,19.429776,39.010242,907.317,107.136,48.24383719805487,56.3107026588641,4.366486690509005,8.766838201661994,203.90289649106396,24.076855959346762
15,4.447577238082886,0.9840411324786325,0.9913,213.637819,249.656343,19.151209,38.98876,906.283,107.026,48.03465067918369,56.13311014866458,4.305986827168643,8.766291828763379,203.7700418645569,24.063887881154194
16,4.44710898399353,0.9850928151709402,0.9854,215.153746,250.664764,19.706431,38.994253,905.685,106.943,48.380587652428225,56.365779409098614,4.431290321629021,8.768450051562022,203.657028253598,24.047757854579167
17,4.52620530128479,0.9851262019230769,0.9887,219.763842,257.020094,20.235305,39.824034,911.777,108.998,48.55366192461901,56.78489526912164,4.470699770126664,8.798547867171582,201.44402193625348,24.081541323160987
18,4.45417046546936,0.9862613514957265,0.9903,214.494385,250.403289,19.594664,39.040352,905.499,107.067,48.15585453292649,56.21771572085839,4.399172450157946,8.764898492919738,203.2923991166967,24.037472483379183
19,4.450680732727051,0.9869123931623932,0.9887,216.291866,250.708648,20.247577,38.963255,906.532,107.014,48.59747957420262,56.33040495501553,4.549321377090504,8.754448440548144,203.68389791117272,24.044411726300048
20,4.4504804611206055,0.9886985844017094,0.9924,218.407034,252.290553,21.072552,39.066592,905.905,106.947,49.07493379827273,56.68838571565702,4.734893723068734,8.77806168149388,203.55218002055855,24.0304391703972
21,4.447309255599976,0.9894163995726496,0.994,213.936341,249.367526,19.159333,38.968289,903.63,106.879,48.10466929652239,56.07155060916906,4.308073016481797,8.762217053138771,203.18577999993246,24.032284209923066
22,4.508365154266357,0.9906684027777778,0.9924,216.44366,252.80581,19.23565,39.607324,907.125,108.302,48.00934542650676,56.07483008796764,4.266657500401651,8.785296364585461,201.20930070217787,24.022455212509048
23,4.45676326751709,0.9915698450854701,0.9924,228.791346,272.891879,23.419557,39.710324,905.205,106.852,51.335763707158286,61.23095677730062,5.254835313038129,8.910126389127921,203.10816295708238,23.975246964267946
24,4.449846029281616,0.9923711271367521,0.9931,221.227461,250.955596,22.920838,38.946777,904.634,106.765,49.715756352970935,56.39646728192848,5.15092833531149,8.752387553123398,203.29557338550077,23.992964991922687
