epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,3.724773406982422,0.4086863724226804,0.44,187.980232,212.808903,19.480373,32.825783,771.444,89.761,50.46756177103665,57.13338228872409,5.229948475115908,8.812826825509742,207.111659075384,24.098378664252422
2,3.7247331142425537,0.6587467783505154,0.6317,180.352382,211.020334,17.124571,32.787869,773.197,89.741,48.42021601772553,56.65381318009202,4.597529668506835,8.80274317497446,207.58453727690343,24.09326983907929
3,3.7588961124420166,0.7424492590206185,0.6556,179.914152,212.394354,16.277333,33.135256,775.838,90.737,47.863560635389945,56.50444908465831,4.330349260284614,8.815156101367547,206.40049014176307,24.139267829099833
4,3.732539415359497,0.7822769007731959,0.7809,178.618256,210.797495,16.158315,32.813925,773.995,89.866,47.85435225813858,56.475624646470656,4.3290406883603465,8.79131372731654,207.3641866486367,24.07636999898757
5,3.7242894172668457,0.8085132087628866,0.7186,180.132046,213.716066,16.520787,32.853078,770.452,89.807,48.36682271921659,57.3843872093164,4.435956809211716,8.821301010518665,206.87221471778466,24.113861716447083
6,3.728095293045044,0.8297156894329897,0.8138,178.01993,210.445506,15.929442,32.774865,770.019,89.664,47.750906564031624,56.448531879696596,4.272809772249439,8.79131632207557,206.54488135979534,24.05088737062941
7,3.724161148071289,0.8488845038659794,0.8197,178.45633,210.445507,16.204521,32.756795,769.438,89.734,47.9185306179409,56.50816348508117,4.351186846034357,8.795751230304429,206.60706382120046,24.0950905270231
8,3.7700326442718506,0.8584890463917526,0.8034,184.927505,213.666506,18.688659,33.259645,769.24,90.768,49.05196385526713,56.67497503626201,4.957161054930217,8.82211061236681,204.0406735386696,24.076184098276173
9,3.7246294021606445,0.8679123711340206,0.8243,186.101697,212.599431,19.20583,32.84073,765.869,89.679,49.96515811533976,57.07935153942344,5.15644052770962,8.817180571293672,205.62287339398708,24.077294763333374
10,3.723243474960327,0.8776175902061856,0.8569,178.805389,209.678235,16.235197,32.764293,767.176,89.582,48.024092488849455,56.316014896725015,4.360498342153945,8.799932967142075,206.0504517524669,24.06020465823942
11,3.725581169128418,0.8825507409793815,0.866,178.373445,210.195873,16.143765,32.788772,765.609,89.719,47.878018731163394,56.41961977416112,4.333220581468838,8.800981782842427,205.50055554932672,24.081880363645205
12,3.723595142364502,0.8911082474226805,0.8416,177.74039,209.766492,15.885837,32.760987,765.463,89.58,47.73354331081599,56.33439833816015,4.266263219452052,8.7982140236644,205.57095246233646,24.057395225603457
13,3.7576920986175537,0.8964239690721649,0.8011,182.671041,214.510254,16.925303,33.198827,765.188,90.411,48.612562233931904,57.08563883637987,4.504175051017826,8.834898157891589,203.6324371231775,24.06024698864018
14,3.7279441356658936,0.9014980670103093,0.869,179.684354,210.765635,16.524046,32.783479,764.501,89.664,48.199315081180636,56.53669350448906,4.432482193579984,8.793983441531411,205.07308376375204,24.051862564722693
15,3.730107069015503,0.9076594716494846,0.8305,182.976644,210.567576,18.381298,32.81905,765.298,89.572,49.05399244968416,56.450812832988106,4.927820478046338,8.798420365092099,205.16783723368755,24.013251722460872
16,3.725565195083618,0.9153511597938144,0.8785,178.125215,209.441603,16.02421,32.750859,765.635,89.574,47.81159520039001,56.21740381201387,4.301148728022822,8.790843076164427,205.50841547756508,24.043063350013274
17,3.7292542457580566,0.9225394652061856,0.8681,185.560194,211.255196,18.760095,32.842582,765.365,89.506,49.757989606385934,56.64810765860174,5.030521858717246,8.806742537695762,205.23272203030555,24.00104527649491
18,3.7727277278900146,0.9298284471649485,0.8968,181.58181,212.422674,16.680259,33.18261,767.382,90.476,48.130112506569304,56.30479836370336,4.42127293647263,8.795389541285063,203.40243329172765,23.981587468174066
19,3.724480628967285,0.9367952641752577,0.8916,178.624421,209.280043,16.201874,32.727419,764.331,89.484,47.95955162465929,56.1903964199241,4.350102904010114,8.787109468488383,205.21814345210646,24.02590022996358
20,3.7252397537231445,0.9443460051546392,0.9154,177.642673,209.45558,15.888881,32.737899,764.042,89.449,47.68623893870381,56.22606700432159,4.265196886756096,8.788132083923058,205.0987454529303,24.011608893253463
21,3.7295215129852295,0.9541921713917526,0.9226,184.408402,210.965341,18.166348,32.835177,763.623,89.457,49.44559278125562,56.56632902249611,4.870959434541261,8.804125914189369,204.7509304722502,23.986186884439157
22,3.7298550605773926,0.9628503543814433,0.9273,183.208332,210.308299,18.726971,32.782484,763.342,89.427,49.11942395199636,56.38511298276659,5.020830755043068,8.789211234102263,204.6572822810526,23.97599867758841
23,3.762861490249634,0.9717501610824743,0.9345,181.789513,211.469979,17.100121,33.162934,765.247,90.052,48.31150800290016,56.19924611840304,4.54444604041632,8.813222088012578,203.3683679250262,23.931787081013663
24,3.72218656539917,0.9779719716494846,0.9386,178.230989,208.972549,16.020584,32.730923,762.519,89.369,47.883410965158426,56.1424166490133,4.304078723222714,8.793466535036487,204.85781317042256,24.009812090226596
