epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,3.725450038909912,0.4051626932989691,0.4803,181.129907,211.495003,16.792102,32.823335,769.279,89.373,48.619604372147116,56.77032326056496,4.507402280158739,8.810569100962711,206.49290474046873,23.98985332417746
2,3.729890823364258,0.6632168170103093,0.6571,178.833893,209.896375,16.101031,32.74838,773.633,89.209,47.946146809384835,56.27413373206439,4.3167566458359,8.77998353058009,207.4143819851018,23.917322040953458
3,3.7243337631225586,0.741442493556701,0.6908,177.778414,209.353956,15.806507,32.704729,770.673,89.199,47.7342862662628,56.21245820473225,4.244116667660714,8.781363615644286,206.92909095071323,23.950323916515394
4,3.7558810710906982,0.7808070231958762,0.7741,179.501494,210.90864,16.083696,33.049561,772.785,89.897,47.79211338229973,56.154238115626136,4.282269777868482,8.799416268631342,205.7533200260745,23.934996422528936
5,3.7227988243103027,0.806640625,0.7522,186.950815,211.334359,19.273074,32.699818,770.169,89.145,50.21781294739586,56.76760119831414,5.177038811268721,8.783665071146592,206.87902740559286,23.945693605003026
6,3.7268173694610596,0.8246013208762887,0.8049,191.823789,211.581001,22.504831,32.70248,768.234,89.287,51.47120719460957,56.77257027236541,6.038619220896906,8.774908120794004,206.13674453038612,23.957975706470407
7,3.7308690547943115,0.8463675902061856,0.8393,185.022231,210.965585,19.593532,32.759748,768.396,89.152,49.5922607528236,56.545963393944646,5.251734036288824,8.780728435886125,205.95630366940412,23.895772993007146
8,3.725151538848877,0.8593951353092784,0.7791,177.371006,209.048965,15.708433,32.699879,765.624,89.078,47.61444041946548,56.118244538475615,4.216857444906556,8.778133898441274,205.52828308203223,23.91258424550598
9,3.7727444171905518,0.8682345360824743,0.8499,184.393632,213.440371,17.717982,33.258681,768.577,90.22,48.87519842579539,56.57429907720665,4.696311236792988,8.815513939522766,203.7182790591301,23.913626268694898
10,3.7291548252105713,0.8758859536082474,0.8047,180.389675,209.858533,17.144399,32.776149,763.005,89.146,48.37280388051845,56.2750925709152,4.597395335827045,8.789162836152627,204.60534243356764,23.90514853321121
11,3.7225866317749023,0.881725193298969,0.8627,177.780429,208.811721,15.874684,32.696131,762.734,88.975,47.75723081432643,56.09317973090128,4.26442298602224,8.783175311734981,204.89355264146909,23.901391371401708
12,3.7225706577301025,0.8864972615979382,0.8136,177.7764,208.831863,15.835928,32.645411,763.071,89.05,47.75635343034752,56.09883121126265,4.254030200102692,8.769588008278685,204.98496070596948,23.92164130319011
13,3.7269558906555176,0.8948534149484536,0.8341,181.412072,211.332223,16.906133,32.723916,763.144,89.089,48.675669184829616,56.703709193303524,4.536177378001234,8.780333591295694,204.76335711764327,23.90395878399584
14,3.773773670196533,0.9016188788659794,0.8732,180.176846,212.78162,16.036098,33.137902,765.116,90.021,47.74447588708112,56.38430881015676,4.249353406285454,8.78110477628994,202.74559813762062,23.85437174225444
15,3.7246084213256836,0.9060687822164949,0.8646,178.041354,209.092055,15.856033,32.641923,762.282,89.007,47.80136160907635,56.13799662880501,4.257100668412394,8.763853620988673,204.66097741589823,23.897008740671893
16,3.738276720046997,0.913720199742268,0.8858,178.948577,210.057934,15.971241,32.807805,763.148,89.189,47.8692698270208,56.19111417663034,4.272353866783626,8.776184177073855,204.14433097141236,23.85831940201546
17,3.724111318588257,0.9228012242268041,0.8624,179.679044,211.614998,16.271872,32.692841,762.743,88.935,48.247495477152675,56.82295181235867,4.369330185910869,8.778695963469016,204.81208394413466,23.88086509554544
18,3.723696708679199,0.9290633054123711,0.8836,178.000827,210.077404,15.752604,32.676807,761.882,88.84,47.80218179023961,56.41635730169732,4.23036708743862,8.775367479267802,204.60366662628672,23.858011795894
19,3.767957925796509,0.9362717461340206,0.8738,180.199611,211.810066,16.062093,33.112842,763.491,89.905,47.824209969623695,56.21349021704521,4.262811134390423,8.78800736422774,202.62726257449003,23.860404434052956
20,3.72335147857666,0.9446883054123711,0.9082,178.642487,209.187697,16.074502,32.642519,761.182,88.786,47.978948006351075,56.18263497379167,4.317213159297242,8.766972225914698,204.43463486583866,23.845720854143096
21,3.7255780696868896,0.9539505476804123,0.9138,182.341819,210.980051,17.284807,32.650185,763.51,88.865,48.9432285646143,56.63015163113506,4.639496657079226,8.763790313685208,204.9373240121547,23.852674226061385
22,3.724485158920288,0.9628704896907216,0.9319,183.579364,210.002331,18.111437,32.635405,761.389,88.802,49.289863207085205,56.3842576998961,4.862802837761992,8.762393621528313,204.42798602014656,23.84275845141059
23,3.7239818572998047,0.9724347615979382,0.935,179.207793,209.355421,16.291042,32.592656,762.06,88.778,48.12262783952995,56.218163520216514,4.374629797958349,8.752098492668912,204.63579824004742,23.839536120718755
24,3.7232446670532227,0.978515625,0.9408,177.574558,209.022292,15.661034,32.61628,760.851,88.722,47.69349690374823,56.13982176611336,4.206286559296945,8.760176382879047,204.35159868292476,23.82921562611661
