epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,3.3043882846832275,0.42956,0.5181000828742981,277.893576,308.712711,28.803091,33.192156,568.056,79.61,84.09834198000131,93.42507126991418,8.71661818119573,10.044871589048723,171.9095793412354,24.092205013864387
2,3.2187132835388184,0.63474,0.6105999946594238,256.326553,292.04216,26.157324,30.476606,572.361,77.755,79.63634235795661,90.73257984597929,8.12663996317227,9.46856812499076,177.82292163989112,24.15716876605802
3,3.221723794937134,0.72582,0.6956000328063965,247.175088,296.197545,24.553532,29.25337,572.977,77.76,76.72137766385501,91.93759734011579,7.621240541658264,9.080036608343338,177.84795856814927,24.136147276870254
4,3.2138724327087402,0.76374,0.7174000144004822,243.729051,294.46177,24.591843,28.951441,572.721,77.722,75.83656666626884,91.62210889366867,7.651779438947214,9.008273229936176,178.20277935465379,24.18328717997489
5,3.2075092792510986,0.79908,0.7744000554084778,244.437362,293.300458,23.814159,29.012778,570.083,77.491,76.2078425092108,91.44181122010063,7.424501981662301,9.045267051191201,177.7338583828213,24.15924421521639
6,3.230177640914917,0.81968,0.7985000014305115,239.027404,293.366864,20.739838,29.244144,571.044,77.898,73.99822256595701,90.82065960833864,6.420649359124917,9.053416638633184,176.78408542208138,24.115701568021546
7,3.286604404449463,0.83478,0.8131999969482422,246.068706,294.973549,22.447656,29.711438,574.219,79.315,74.87019297694236,89.75024453830208,6.830045006210655,9.040162533639927,174.7149730653961,24.13281011022256
8,3.2219128608703613,0.848,0.8521000742912292,241.162041,296.031591,22.548528,29.088742,571.019,77.579,74.85057834085958,91.88069441456918,6.998490950468718,9.02840742630824,177.22980870616905,24.078553129783575
9,3.2239556312561035,0.85256,0.8583000302314758,235.004586,296.651035,20.829833,29.089599,569.672,77.797,72.89324447323071,92.0146146317839,6.460955230914382,9.022952647976187,176.69970221582946,24.13091521662445
10,3.253730535507202,0.86108,0.8616001009941101,238.400635,298.138702,21.349589,29.257211,572.534,78.635,73.26993812130091,91.62980730779084,6.5615725601788215,8.991897356195569,175.96232808834966,24.167643614575514
11,3.229243040084839,0.86804,0.8570000529289246,239.266111,293.083173,21.365134,29.009076,571.486,77.824,74.0935593976581,90.75909411646516,6.616143082076193,8.983243329755036,176.9721240879367,24.09976549735179
12,3.2346303462982178,0.87298,0.8360000848770142,249.90793,292.579451,24.270298,29.190564,569.784,77.887,77.26012039861065,90.45220618016967,7.503267885857642,9.024389458723258,176.1511947268019,24.0791038423094
13,3.235261917114258,0.8807,0.8454000353813171,239.216917,294.160075,21.365395,29.051303,570.152,77.917,73.94051026736446,90.92310994788969,6.603915091689762,8.979583027365143,176.23055400366349,24.083676065862168
14,3.2377874851226807,0.88726,0.8791000247001648,243.574449,293.253949,22.504403,29.169894,570.662,78.0,75.22867084983216,90.57232766124194,6.950549751460079,9.009205864817513,176.2506040381392,24.090524890346398
15,3.2293457984924316,0.89392,0.8760000467300415,236.577276,294.153604,21.479914,29.057836,571.16,77.81,73.25857643069452,91.08767606656458,6.65147535764908,8.99805651459351,176.8655435619923,24.094663394773132
16,3.2362020015716553,0.89896,0.8871999979019165,239.05847,294.945168,21.702102,29.029348,571.026,77.846,73.87007049742313,91.1392947216399,6.706040596186646,8.970190360769184,176.44943045047322,24.054740699806207
17,3.292752742767334,0.90666,0.884600043296814,243.932542,299.602444,22.964168,29.598692,573.448,79.484,74.08164567953297,90.98844262087064,6.974154998562141,8.98904178730539,174.1545888192188,24.139073355747666
18,3.239255905151367,0.91376,0.8987000584602356,236.128424,296.66611,21.066661,29.034488,572.045,77.752,72.89588439878632,91.58464742727298,6.503549462238482,8.963320234695457,176.59765598953777,24.00304337682969
19,3.2183339595794678,0.9208,0.9162000417709351,239.600033,291.823045,21.871779,28.859992,569.891,77.42,74.4484680611915,90.67519053806704,6.795994223936267,8.96737018670712,177.07640262245076,24.05592488919835
20,3.2282586097717285,0.92802,0.9162999987602234,241.293145,295.19358,22.363841,29.208787,570.717,77.625,74.74405683287621,91.44049956421343,6.927524620334354,9.047846077630492,176.78788132787034,24.04547137736555
21,3.221611738204956,0.9339,0.9187999963760376,234.089794,296.770908,20.695132,29.107561,569.696,77.503,72.66232340289152,92.11876914918284,6.423844237521646,9.035092793713991,176.83571028873513,24.05721306540302
22,3.2303569316864014,0.944,0.9255000948905945,244.886519,294.984779,24.372089,29.225035,569.874,77.626,75.8078825896671,91.31646602470143,7.544704661251349,9.0469987119173,176.41208450067418,24.03016188043205
23,3.248335123062134,0.9517,0.927600085735321,241.016961,295.407569,22.57616,29.375664,570.392,78.26,74.1970738452622,90.94122305999198,6.95007108094129,9.043298455089268,175.59518288319467,24.092341779756403
24,3.2323670387268066,0.96112,0.9342001080513,236.525456,295.369483,20.914733,29.285592,570.907,77.615,73.17407125063518,91.37869538366,6.470407830986322,9.060107236935341,176.62195943715412,24.011815202326677
25,3.241687059402466,0.96918,0.938800036907196,237.287723,296.617222,21.430771,29.298184,570.273,77.924,73.19883710296786,91.50088104268613,6.610993167227652,9.037943349596638,175.91858484486698,24.038100708698142
