epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,22.210243463516235,0.4322,0.52510005235672,1074.604487,1255.260764,99.610833,196.29369,1136.509,535.39,48.3832826400667,56.51719964537806,4.484905046791865,8.837980111404127,51.17048815186975,24.105543952251626
2,14.21631908416748,0.6362,0.6808000206947327,683.289938,800.697657,62.206419,121.992194,881.829,342.9,48.063773326596944,56.322431443715,4.375705035298373,8.581137865417007,62.029347736157725,24.120167672789716
3,14.17827033996582,0.71926,0.7175000309944153,694.428581,811.442747,64.897,121.957555,986.448,342.347,48.97837072851822,57.23143426830414,4.577215587226308,8.601723064641043,69.5746361401639,24.14589310199493
4,14.066736698150635,0.7607,0.7273000478744507,694.677543,795.316629,69.864803,120.552204,985.367,339.805,49.384413592623076,56.538815367501755,4.966667429638117,8.570019229538085,70.04943798582275,24.15663328970069
5,14.057876110076904,0.79284,0.7919999957084656,684.125446,792.126817,65.523046,120.204618,901.519,339.579,48.66492211505607,56.347545731477254,4.660949170908688,8.55069550042737,64.1291040652846,24.155782661691298
6,14.192161560058594,0.82022,0.7923000454902649,686.50575,799.146147,64.546401,121.523723,981.749,342.925,48.372176929838005,56.30898039161701,4.548031723487054,8.562735315951285,69.17543855778561,24.16298592351877
7,14.200194835662842,0.83254,0.8086999654769897,692.115599,800.18118,66.758933,121.674627,991.938,343.067,48.73986638984684,56.35001415546767,4.701268804589877,8.568518137118957,69.85383028047009,24.159316401660217
8,14.104661226272583,0.84476,0.8444000482559204,682.540184,794.722574,63.718044,120.780158,927.342,340.493,48.39110795008962,56.34467650450759,4.517516796597224,8.56313782106473,65.7472012353371,24.14045928063609
9,14.221869468688965,0.85198,0.8557001352310181,689.112371,800.278469,64.531544,122.004358,985.772,343.502,48.4544153999696,56.27097553960135,4.5374867307053695,8.578644197839548,69.31381293931064,24.15308344351339
10,14.04578971862793,0.8592,0.8671001195907593,673.554428,790.92925,61.00569,120.259989,983.044,339.547,47.95418709043556,56.31077111677437,4.343343537251772,8.561995545220768,69.98851753392398,24.174290431650352
11,14.097579717636108,0.86706,0.8456000089645386,682.138147,793.956341,63.560744,120.732147,963.94,340.57,48.3868976563859,56.31862751637847,4.508628095962128,8.56403364394271,68.37627587905098,24.1580474678179
12,14.210770606994629,0.8711,0.8658000826835632,689.773991,801.087488,64.802814,121.87342,977.176,343.238,48.53881679438897,56.3718541488313,4.560119629832294,8.576130272626676,68.76305494080863,24.1533699679211
13,14.04790735244751,0.88002,0.872900128364563,677.893894,791.495288,62.464422,120.223789,974.173,339.507,48.25586309706786,56.34257602518292,4.446528613325249,8.558127981891474,69.34648524929756,24.167798909981357
14,14.07732343673706,0.88654,0.8744999766349792,676.126199,793.740339,61.460467,120.46279,981.48,340.332,48.02945688066944,56.38432210263818,4.365919933302728,8.557222581505288,69.72064003578043,24.175902580447104
15,14.142027854919434,0.89388,0.8497999906539917,685.445694,795.3303,64.488858,121.168626,983.002,341.704,48.468699187405534,56.23877340358491,4.560085629980353,8.567981002657294,69.5092677008166,24.162305682429775
16,14.144101619720459,0.89802,0.8814001083374023,692.193785,799.467131,67.169922,121.212031,987.008,342.039,48.93868862161642,56.52300531306565,4.748970546587994,8.56979356193254,69.78230406828108,24.182447863858034
17,14.076590299606323,0.90672,0.85670006275177,689.525151,795.12034,67.603892,120.568713,988.456,340.376,48.983818973497,56.485293886988885,4.802575805725529,8.565193021450082,70.21984578379353,24.180287467023827
18,14.082563161849976,0.91168,0.8937999606132507,685.289505,795.009012,65.461386,120.579269,876.898,340.817,48.66227100308463,56.45343130103615,4.648399957284521,8.562309830546496,62.26835199827395,24.201347161238516
19,14.078526258468628,0.91872,0.912600040435791,675.450236,794.648601,61.331029,120.581059,982.565,340.609,47.97733964474426,56.44401881354567,4.3563529217490125,8.564892147533348,69.79175106548952,24.19351242784479
20,14.149230003356934,0.92616,0.9067000150680542,690.641787,797.828524,65.891424,121.534862,988.393,342.747,48.811263004145374,56.3867096520951,4.6568911512758735,8.589503596391154,69.85489668098559,24.22372100239254
21,14.01996898651123,0.93486,0.9226000905036926,686.149977,790.076651,67.329165,120.163324,908.423,339.541,48.94090547990175,56.353666100127725,4.802376172499251,8.57086945881339,64.79493648480991,24.218384529001185
22,13.989049196243286,0.94322,0.9253000020980835,680.048491,786.656312,64.199595,119.92931,984.145,339.065,48.61291725120424,56.233722604339256,4.589275089349218,8.573085155223175,70.35110007793017,24.23788745349861
23,14.053236484527588,0.95174,0.9281001091003418,675.875345,790.944752,61.725402,120.532604,983.951,340.853,48.09392809578983,56.28203530701407,4.392255269308162,8.57685730491369,70.01597113115659,24.25441288028379
24,14.082338571548462,0.9605,0.9357000589370728,682.601341,793.72862,64.12966,120.776792,960.334,341.723,48.472158053287224,56.36340981061382,4.55390698598638,8.57647267791259,68.19421327791609,24.266069038448414
25,14.188540935516357,0.96832,0.938800036907196,714.195803,805.760388,78.947816,121.903179,986.354,344.489,50.33609912716572,56.78951709425197,5.564195526432182,8.591664185487556,69.51764839547289,24.27938161969035
