epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,4.493772745132446,0.7602497329059829,0.874,460.148297,439.490879,35.978195,39.922978,930.787,108.276,102.39687743409418,97.79997875416522,8.006233746237116,8.884066966502406,207.12818666858658,24.09467637572063
2,4.428701639175415,0.9631076388888888,0.9738,449.458017,435.244308,35.084751,38.618241,925.721,106.702,101.48753599117711,98.27808316322674,7.92213019943526,8.719991579109937,209.02762828077104,24.093291599536826
3,4.424831390380859,0.9708366720085471,0.9406,448.783519,434.677782,35.013683,38.551364,923.69,106.576,101.42386893557357,98.23601029068497,7.912998239010021,8.712504635500192,208.75145706297639,24.085889516984885
4,4.42863130569458,0.9738247863247863,0.9593,449.515573,434.98735,35.098368,38.652405,923.399,106.604,101.502144109849,98.22162198073909,7.925330779933875,8.72784441330634,208.5066324696396,24.07154550502379
5,4.4273552894592285,0.9752103365384616,0.9651,448.333752,434.075794,35.058451,38.566634,922.524,106.532,101.26446211972316,98.04403884943677,7.9185989621090815,8.710986916234287,208.3690916327341,24.06222067915678
6,4.503164052963257,0.9787994123931624,0.9797,456.073967,441.312835,35.635643,39.309846,925.668,108.539,101.27855917216375,98.00061241597427,7.913467637615904,8.729383504057019,205.55946643579964,24.10283052614464
7,4.435752630233765,0.9800681089743589,0.9782,448.979808,434.234423,35.123705,38.657439,921.359,106.598,101.21840540425688,97.89419275554052,7.9183191507568305,8.714967272185948,207.7119886533087,24.03154749285067
8,4.434159517288208,0.9812199519230769,0.985,449.805428,433.493336,35.152637,38.702742,922.992,106.486,101.44096671449628,97.76223302519139,7.927688858045017,8.728315219401347,208.15489303020672,24.014923140411394
9,4.431149005889893,0.9818543002136753,0.9882,448.838328,435.62541,34.97222,38.541328,922.506,106.489,101.29163505975609,98.30980845396212,7.892359285033036,8.697818093855744,208.18663483755637,24.03191584360052
10,4.432081937789917,0.9816706730769231,0.9886,448.385449,435.587875,34.973016,38.501623,922.26,106.436,101.16813165768997,98.28064578093256,7.890877580986126,8.687028701278717,208.08730816467943,24.014898978396353
11,4.534905433654785,0.9821047008547008,0.9851,451.70319,445.499408,35.817774,39.559696,925.764,108.877,99.60586755520544,98.23786063846578,7.898240552975242,8.723378376628668,204.14185335148332,24.008659407094516
12,4.440183877944946,0.9830562232905983,0.9901,434.634568,435.058884,35.013744,38.619357,921.593,106.605,97.88661459695274,97.98217730598999,7.885651802376581,8.697693172534608,207.55739521907853,24.00914082174004
13,4.440669536590576,0.9827390491452992,0.9866,434.409532,435.273422,34.999744,38.640196,920.209,106.507,97.82523297906282,98.01977346285284,7.881636701764536,8.701434700693104,207.22303076542622,23.984446291802463
14,4.430782794952393,0.983840811965812,0.988,444.973715,434.725389,35.04257,38.610055,920.36,106.471,100.42778795361399,98.11480479143438,7.908889156092455,8.714048236348912,207.71950298454857,24.029839630435777
15,4.438853979110718,0.9844250801282052,0.9889,448.135877,430.613826,35.024591,38.684734,920.241,106.353,100.9575622692098,97.01013550490107,7.890458024712236,8.715027388161598,207.31499714355584,23.959562648489467
16,4.548490047454834,0.9854767628205128,0.989,450.204352,441.059418,35.877781,39.725761,923.932,108.986,98.97885832506495,96.96831550654936,7.887844235270092,8.733834873889426,203.1293880739605,23.960918648373106
17,4.434180498123169,0.9856770833333334,0.9932,442.820583,430.541806,35.030957,38.657042,917.202,106.287,99.86525879752307,97.09613900070893,7.9002099744986385,8.7179676191265,206.84814260227319,23.96993086884657
18,4.429108381271362,0.986862313034188,0.9872,446.877701,430.948909,35.002422,38.647402,917.116,106.246,100.89563463599983,97.29924668862978,7.902814514092487,8.725774732319008,207.06560351470662,23.9881237608149
19,4.436279535293579,0.9873297275641025,0.9923,447.179581,433.882922,35.027437,38.659428,918.143,106.269,100.80058694281695,97.80333239782803,7.895678511990339,8.71438052819673,206.9623865438498,23.954531979907678
20,4.432979345321655,0.9886985844017094,0.9932,446.910293,433.551686,34.970445,38.618715,919.262,106.051,100.81488276539046,97.80142252581186,7.888700189164215,8.71168394699521,207.36888859411067,23.92318838839638
21,4.4283740520477295,0.9889823717948718,0.9912,447.078263,433.596851,34.948673,38.59171,915.623,106.168,100.95765573219047,97.91333024352357,7.891987575855148,8.714645498872157,206.7627958339711,23.974487871210144
22,4.5141401290893555,0.9901509081196581,0.9922,454.982966,441.40274,35.595726,39.354843,921.963,108.005,100.79061637189017,97.78224144075139,7.8853834799277225,8.718126126921788,204.23889680757185,23.925929836340284
23,4.434634447097778,0.9915865384615384,0.9933,446.732071,433.424671,34.903002,38.553736,916.197,106.059,100.73706780777869,97.73627931917868,7.870547711738016,8.693779940583665,206.60034348481642,23.916063717362253
24,4.437611103057861,0.9923878205128205,0.9947,441.181854,435.708968,34.943135,38.676487,916.191,106.141,99.41877369470055,98.18547815056674,7.874312144189797,8.71560984092294,206.46040825178952,23.918499736685025
