epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,17.112820148468018,0.43134,0.5242000222206116,824.082363,994.806841,75.081231,153.356781,979.595,409.221,48.1558478293114,58.132255956015385,4.387425938483989,8.961514213876017,57.24334104497065,23.91312457266925
2,11.426239490509033,0.63524,0.6998000144958496,557.215309,656.126738,54.109414,98.599718,813.368,274.486,48.766290034690705,57.42280638743814,4.735539986269748,8.629236073854376,71.18422475527554,24.022426645966597
3,11.239448308944702,0.72342,0.7284000515937805,545.037484,644.700315,51.131039,96.524364,885.731,269.807,48.49325954604393,57.36049468610728,4.549248112054427,8.587998391627721,78.80555839160786,24.005359745751864
4,11.466031312942505,0.76302,0.7072000503540039,555.296614,660.820513,51.732819,98.645924,897.788,275.23,48.42971372084063,57.632889267804984,4.511833047377568,8.603318908492033,78.299803610915,24.003946307850114
5,11.328657627105713,0.79536,0.8283001184463501,544.288523,651.120708,49.159512,97.257265,892.408,271.878,48.04527958349615,57.47553941802289,4.339394270542489,8.585065256742837,78.77438169415274,23.99913643338345
6,11.32796335220337,0.8193,0.8020000457763672,541.605425,648.146474,48.255588,97.405522,803.688,271.887,47.811368042133886,57.216505195872735,4.259864416900144,8.598679124527177,70.94726342345352,24.00140180071434
7,11.32404375076294,0.83476,0.7768999934196472,551.208367,649.767013,52.1424,97.196815,884.047,271.865,48.67593053610934,57.37941563111879,4.604574226983801,8.583224962677447,78.06813709461682,24.007766658591684
8,11.415102243423462,0.84304,0.8242999911308289,549.975215,655.573578,49.856381,98.242524,894.848,274.274,48.17961357436418,57.43037285344448,4.36758076597374,8.606363912035924,78.3915886969427,24.027292454433898
9,11.312173128128052,0.85254,0.8375000953674316,551.376152,650.353743,52.182685,97.105535,888.616,271.769,48.74184170935176,57.49149483779348,4.6129673236918745,8.584162733378278,78.55396040486953,24.024473186698177
10,11.348663330078125,0.8598,0.867400050163269,543.805554,649.882369,48.90033,97.651394,823.516,272.731,47.91802683569929,57.26510251454663,4.3089065714370225,8.604660404471419,72.56502162835162,24.031993201980246
11,11.267343521118164,0.86768,0.8430999517440796,542.345963,647.732473,49.111057,96.756067,886.39,270.975,48.1343239409974,57.48759428395589,4.358707703191271,8.58730070833928,78.66894253633576,24.049590703622094
12,11.35612678527832,0.87464,0.8482000231742859,551.764212,652.388222,52.420049,97.583936,895.404,273.252,48.58735926718321,57.448127723066015,4.61601477256801,8.593065033978341,78.84765791456027,24.062077252803675
13,11.328111410140991,0.88138,0.850300133228302,546.088934,652.930641,49.912532,97.601439,885.956,272.713,48.2065292464495,57.6380843514209,4.406077076123917,8.615861502970974,78.20862347865744,24.074004052949704
14,11.230637311935425,0.88534,0.87090003490448,538.342555,643.948119,48.599991,96.488975,836.467,270.501,47.935174117667685,57.33851972190754,4.327447289954781,8.591584993796904,74.48081322250874,24.0859883982295
15,11.337146997451782,0.89426,0.8839000463485718,548.288208,653.559301,50.412766,97.599832,886.165,273.236,48.3620974591965,57.64759874304343,4.446688925470502,8.608853005252312,78.16472699870441,24.10094885965706
16,11.346835374832153,0.89822,0.8665000796318054,546.253424,654.667636,49.509392,97.858005,896.891,273.591,48.141477861890664,57.696054835878336,4.363277545192407,8.62425528945753,79.04327245192513,24.11165677144118
17,11.252002716064453,0.90778,0.8594000935554504,544.680307,649.445542,51.366951,96.758332,888.279,271.422,48.40740984023772,57.71821767095634,4.565138517667041,8.599209797724132,78.94407977095548,24.122105801884636
18,11.283506870269775,0.91148,0.8985999822616577,540.260519,648.196949,48.908668,97.059421,865.322,272.369,47.8805503653744,57.44640885608841,4.334527249579336,8.601884335776491,76.68910117651315,24.13868340149183
19,11.342137813568115,0.91834,0.9166000485420227,545.918036,655.27945,50.491515,97.674741,885.434,273.986,48.131846480206015,57.77389243288132,4.451675321701624,8.611669387684206,78.0658826893104,24.15646895704637
20,11.403711795806885,0.92582,0.9172000885009766,575.092339,675.097149,58.711531,98.699872,898.198,275.517,50.43027650097751,59.19977294131823,5.148457980285689,8.655065453012561,78.7636531054972,24.16029139751733
21,11.26129961013794,0.93464,0.9237000346183777,555.767132,652.084757,55.522889,96.922057,886.36,272.193,49.35195325943312,57.904929233297665,4.930415753259575,8.606649352686283,78.70849996762878,24.170656089725146
22,11.30404543876648,0.94106,0.9212000966072083,541.754594,649.865768,49.359636,97.304665,865.395,273.202,47.925726850149445,57.48966345900629,4.366546142031983,8.607950625030227,76.55622092885302,24.168515730047556
23,11.258612394332886,0.95254,0.9284000396728516,547.431155,650.530988,51.907989,96.925699,875.159,272.15,48.623323712214656,57.780742885104566,4.610513905437255,8.609027081240344,77.73240336797795,24.172605865442964
24,11.398593664169312,0.96042,0.9381000399589539,547.957032,658.573876,49.950247,98.206293,895.588,275.49,48.07233665346497,57.776765748759104,4.382141207210073,8.61564995589804,78.57004349713937,24.168771000758078
25,11.301973104476929,0.968,0.9412000775337219,560.035126,655.520355,56.719196,97.182969,897.458,272.981,49.55197829821054,58.00052335466413,5.018521586954797,8.598761304917984,79.40719657565806,24.153393170955873
