epoch,duration,train acc,valid acc,package_0 energy,package_1 energy,dram_0 energy,dram_1 energy,nvidia_gpu_0 energy,nvidia_gpu_1 energy,package_0 power,package_1 power,dram_0 power,dram_1 power,nvidia_gpu_0 power,nvidia_gpu_1 power
1,3.809887170791626,0.40113563144329895,0.533,184.399736,228.312221,16.948116,33.601554,786.269,91.702,48.40031416512659,59.92624210773172,4.44845614587544,8.81956669415441,206.3759278825644,24.06947919692487
2,3.735518217086792,0.6601763853092784,0.5932,178.730866,220.871993,16.144101,32.796162,785.059,89.906,47.84633767343433,59.127537376126305,4.321783501457598,8.779548136048618,210.16066697494028,24.067878879229436
3,3.732008457183838,0.7437177835051546,0.6597,179.27841,220.478317,16.337065,32.763007,782.836,89.826,48.03805030369168,59.07765738729656,4.377553048828807,8.77892088827764,209.76265434047963,24.069077289225227
4,3.733292579650879,0.7756121134020618,0.7949,178.366914,220.408432,15.980299,32.764659,784.218,89.91,47.777373509975504,59.03861733242768,4.280483958611786,8.77634375044455,210.06068591423835,24.083298611545732
5,3.7362759113311768,0.8077480670103093,0.8024,181.008387,223.138406,16.60483,32.845994,784.106,89.88,48.44620453512212,59.72214346464024,4.444219429737982,8.791105041355868,209.86298084196767,24.056039257544327
6,3.8035645484924316,0.8300579896907216,0.7879,181.754417,224.396948,16.3182,33.449564,784.064,91.508,47.78528527195353,58.9964874104585,4.290238746301237,8.794267475559987,206.13926489318263,24.058484832673553
7,3.7346463203430176,0.8466092139175257,0.8293,178.56009,220.431931,15.973919,32.778001,780.689,89.891,47.8117804696429,59.023509080172786,4.277224034037268,8.776734980620448,209.03960724406582,24.069481361689892
8,3.733181953430176,0.8601401417525774,0.7726,179.016082,219.866319,16.192556,32.78002,778.09,89.963,47.952680644326456,58.89515210957754,4.337467662169995,8.78071854222926,208.4254155587204,24.098209281585888
9,3.7396862506866455,0.8686372422680413,0.7855,184.624772,222.460978,17.52257,32.903645,778.439,89.891,49.36905387881161,59.486535256575024,4.6855722179320995,8.79850415097217,208.1562323195082,24.03704321010755
10,3.7310991287231445,0.8749194587628866,0.8302,179.92233,219.544971,16.243321,32.758157,777.069,89.822,48.22233979657703,58.84190245975389,4.35349489241761,8.779760566482318,208.2681197124688,24.07387123770653
11,3.8139452934265137,0.885973743556701,0.8229,182.917622,224.282018,16.286728,33.534999,781.005,91.833,47.960211258212276,58.80577741546502,4.270309809653228,8.792732045160403,204.77614121683737,24.078216370402014
12,3.7399256229400635,0.8893363402061856,0.8254,179.970548,219.359973,16.181448,32.820106,778.742,89.848,48.12142436632736,58.65356563630129,4.326676418575216,8.775603931449089,208.223927027674,24.02400717513946
13,3.7355899810791016,0.8962628865979382,0.8484,187.959053,222.835306,19.644481,32.870428,777.097,90.085,50.31576108513499,59.65197120901087,5.258735862206507,8.799260134674817,208.02523936942342,24.115333978376583
14,3.7401366233825684,0.9004913015463918,0.8702,181.45681,219.558642,16.738843,32.830542,777.953,89.801,48.51609132820688,58.70337479849381,4.475462980510439,8.777899126665634,208.00122517888707,24.01008547083081
15,3.732846736907959,0.9071963595360825,0.8754,179.826505,219.02245,16.435045,32.753046,776.36,89.807,48.174092770001124,58.67437519854447,4.402818052372997,8.774280946538521,207.98067928261227,24.058582183952755
16,3.800041675567627,0.9157941365979382,0.8894,183.644672,223.04252,16.710951,33.3915,781.534,91.432,48.32701524847574,58.694756279661924,4.397570454935556,8.78714047129817,205.66458652937254,24.06078875078191
17,3.7347517013549805,0.9219756765463918,0.8608,187.785774,222.174846,19.321376,32.790563,777.04,90.021,50.28065826487761,59.4885185859596,5.173403092095826,8.779850876861097,208.05666939467147,24.103610413334863
18,3.7417852878570557,0.9283787048969072,0.9055,180.281826,219.533557,16.367129,32.797753,776.024,89.852,48.18069775009687,58.67080554099037,4.374149701511483,8.765268575520933,207.39404864260234,24.013136267222542
19,3.731722354888916,0.9372785115979382,0.906,179.527434,218.816639,16.15045,32.746819,775.838,90.01,48.10846491963738,58.636902263998586,4.32788092577181,8.775256004000006,207.90346285638785,24.12022959909604
20,3.741809368133545,0.9460373711340206,0.9125,180.653224,219.404163,16.419394,32.806199,778.482,89.867,48.27964394405046,58.63584737066421,4.388089393284664,8.767469363722313,208.04961541595458,24.016990487365913
21,3.8138198852539062,0.9556821842783505,0.9118,186.065624,226.541229,17.260833,33.545281,779.621,91.78,48.78720799569501,59.400085954745585,4.525864754845615,8.795717157410206,204.41998402032468,24.065111295597987
22,3.7383511066436768,0.9620650773195877,0.9276,180.210599,219.294238,16.251843,32.806505,777.811,90.165,48.20590518630943,58.660685351431376,4.347329219857854,8.775661799582533,208.06258636801115,24.118922334438217
23,3.7400271892547607,0.9712467783505154,0.9361,180.852869,219.667285,16.62088,32.809794,775.887,89.744,48.35603054426907,58.73414119317432,4.44405325387805,8.7726084169291,207.4549089453554,23.995547481001715
24,3.7337286472320557,0.9783948131443299,0.942,180.013577,219.244128,16.272193,32.747003,775.954,89.849,48.21281726872422,58.719888003252024,4.358161649498324,8.770589963541273,207.82281555871552,24.064148332420523
